paper,section,original_url,normalized_url,domain,extension,heuristica_1_matched,heuristica_1_score,heuristica_1_reason,heuristica_1_direct_extension,heuristica_1_candidate_dataset_links,heuristica_1_external_candidate_links_not_used,heuristica_1_page_context,heuristica_1_is_json_response,heuristica_2_matched,heuristica_2_score,heuristica_2_reason,heuristica_2_content_type,heuristica_2_content_disposition,heuristica_2_final_url,heuristica_2_final_extension,heuristica_2_signals,heuristica_3_matched,heuristica_3_score,heuristica_3_reason,heuristica_3_json_path,heuristica_3_dataset_like_url_count,heuristica_3_sample_dataset_like_urls,heuristica_3_dataset_name_count,heuristica_3_matched_dataset_name,heuristica_3_sample_dataset_names,heuristica_3_signals,heuristica_4_used,heuristica_4_matched,heuristica_4_confidence,heuristica_4_category,heuristica_4_reason,heuristica_4_evidence,heuristica_4_risk_of_false_positive,heuristica_4_signals,total_score,label,decision_reason
2405.03991v2.pdf,target,http://dx.doi.org/10.1145/3366423.3380145,https://doi.org/10.1145/3366423.3380145,doi.org,.3380145,False,0,no_relevant_dataset_download_link_found_in_page,.3380145,[],[],"{""matched"": true, ""score"": 5, ""text_context"": {""matched"": true, ""score"": 5, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""annotation"", ""available"", ""benchmark"", ""data set"", ""data sets"", ""database"", ""download"", ""downloadable"", ""downloads"", ""features"", ""labels""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://dl.acm.org/doi/10.1145/3366423.3380145,.3380145,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,target,https://gs.statcounter.com/os-market-share/desktop/worldwide/,https://gs.statcounter.com/os-market-share/desktop/worldwide,gs.statcounter.com,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 2, ""text_context"": {""matched"": false, ""score"": 2, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""download"", ""download data""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://gs.statcounter.com/os-market-share/desktop/worldwide,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,target,https://doi.org/10.1007/978-3-031-43412-9_16,https://doi.org/10.1007/978-3-031-43412-9_16,doi.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": true, ""score"": 5, ""text_context"": {""matched"": true, ""score"": 5, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""available"", ""benchmark"", ""database"", ""dataset"", ""datasets"", ""download"", ""labels"", ""samples""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://link.springer.com/chapter/10.1007/978-3-031-43412-9_16,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,target,https://www.usenix.org/conference/usenixsecurity22/presentation/yu-sheng,https://usenix.org/conference/usenixsecurity22/presentation/yu-sheng,usenix.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": true, ""score"": 4, ""text_context"": {""matched"": true, ""score"": 4, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""available"", ""dataset"", ""datasets"", ""download""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://www.usenix.org/conference/usenixsecurity22/presentation/yu-sheng,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,target,https://www.usenix.org/conference/usenixsecurity20/presentation/zhu,https://usenix.org/conference/usenixsecurity20/presentation/zhu,usenix.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": true, ""score"": 4, ""text_context"": {""matched"": true, ""score"": 4, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""annotation"", ""available"", ""download"", ""labels""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://www.usenix.org/conference/usenixsecurity20/presentation/zhu,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,target,https://doi.org/10.1145/3372297.3420013,https://doi.org/10.1145/3372297.3420013,doi.org,.3420013,False,0,no_relevant_dataset_download_link_found_in_page,.3420013,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://dl.acm.org/doi/10.1145/3372297.3420013,.3420013,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.1145/2666652.2666663,https://doi.org/10.1145/2666652.2666663,doi.org,.2666663,False,0,no_relevant_dataset_download_link_found_in_page,.2666663,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://dl.acm.org/doi/10.1145/2666652.2666663,.2666663,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.1109/CGO51591.2021.9370322,https://doi.org/10.1109/CGO51591.2021.9370322,doi.org,.9370322,False,0,no_relevant_dataset_download_link_found_in_page,.9370322,[],[],"{""matched"": false, ""score"": 2, ""text_context"": {""matched"": false, ""score"": 2, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""benchmark""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://ieeexplore.ieee.org/document/9370322/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.1109/MALWARE.2018.8659360,https://doi.org/10.1109/MALWARE.2018.8659360,doi.org,.8659360,False,0,no_relevant_dataset_download_link_found_in_page,.8659360,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""access""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://ieeexplore.ieee.org/document/8659360/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.1109/MSR.2013.6624034,https://doi.org/10.1109/MSR.2013.6624034,doi.org,.6624034,False,0,no_relevant_dataset_download_link_found_in_page,.6624034,[],[],"{""matched"": false, ""score"": 2, ""text_context"": {""matched"": false, ""score"": 2, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""dataset""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://ieeexplore.ieee.org/document/6624034/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.1016/j.future.2021.06.014,https://doi.org/10.1016/j.future.2021.06.014,doi.org,.014,False,0,no_relevant_dataset_download_link_found_in_page,.014,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://linkinghub.elsevier.com/retrieve/pii/S0167739X21002090,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.1109/TrustCom53373.2021.00130,https://doi.org/10.1109/TrustCom53373.2021.00130,doi.org,.00130,False,0,no_relevant_dataset_download_link_found_in_page,.00130,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""access""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://ieeexplore.ieee.org/document/9724298/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.1145/3474369.3486867,https://doi.org/10.1145/3474369.3486867,doi.org,.3486867,False,0,no_relevant_dataset_download_link_found_in_page,.3486867,[],[],"{""matched"": true, ""score"": 5, ""text_context"": {""matched"": true, ""score"": 5, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""available"", ""benchmark"", ""corpus"", ""database"", ""dataset"", ""datasets"", ""download"", ""downloadable"", ""downloads"", ""features"", ""instances"", ""labels"", ""samples"", ""test data""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://dl.acm.org/doi/10.1145/3474369.3486867,.3486867,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.48550/arXiv.2111.15031,https://doi.org/10.48550/arXiv.2111.15031,doi.org,.15031,False,0,no_relevant_dataset_download_link_found_in_page,.15031,[],[],"{""matched"": true, ""score"": 4, ""text_context"": {""matched"": true, ""score"": 4, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""benchmark"", ""corpus"", ""dataset"", ""features"", ""labels"", ""samples""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://arxiv.org/abs/2111.15031,.15031,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.1016/j.cose.2021.102371,https://doi.org/10.1016/j.cose.2021.102371,doi.org,.102371,False,0,no_relevant_dataset_download_link_found_in_page,.102371,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://linkinghub.elsevier.com/retrieve/pii/S0167404821001954,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.3390/electronics12071722,https://doi.org/10.3390/electronics12071722,doi.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""access""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://www.mdpi.com/2079-9292/12/7/1722,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
2405.03991v2.pdf,idno_doi,10.1109/ICCD.2008.4751891,https://doi.org/10.1109/ICCD.2008.4751891,doi.org,.4751891,False,0,no_relevant_dataset_download_link_found_in_page,.4751891,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""access""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://ieeexplore.ieee.org/document/4751891/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\2405.03991v2.dataset.json,1,"[""https://assemblage-dataset.net""]",30,,"[""ASSEM- BLAGE's dataset"", ""ASSEM-\\nBLAGE's dataset"", ""ASSEMBLAGE Dataset"", ""ASSEMBLAGE SQLite database"", ""ASSEMBLAGE Windows data"", ""ASSEMBLAGE data"", ""ASSEMBLAGE dataset"", ""ASSEMBLAGE datasets"", ""ASSEMBLAGE's SQLite database"", ""AUR repositories"", ""BinaryCorp dataset"", ""GitHub corpora"", ""Linux \\ndataset"", ""Linux- GitHub dataset"", ""Linux-\\nGitHub dataset"", ""SQLite \\ndatabase"", ""SQLite database"", ""Windows"", ""Windows PE binaries"", ""Windows PE database""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
